1765651558.6361892,4,btc-updown-15m-1765651500,1.06,LOCK_CANDIDATE,0.020,2129
1765651662.3816476,4,btc-updown-15m-1765651500,1.73,LOCK_CANDIDATE,0.010,1728
1765651707.417153,4,btc-updown-15m-1765651500,0.84,LOCK_CANDIDATE,0.020,1687
1765651712.968911,4,btc-updown-15m-1765651500,0.30,LOCK_CANDIDATE,0.020,598
1765651718.3498602,4,btc-updown-15m-1765651500,1.11,LOCK_CANDIDATE,0.010,1109
1765651764.1092794,4,btc-updown-15m-1765651500,1.26,LOCK_CANDIDATE,0.010,1256
1765651809.1885889,4,btc-updown-15m-1765651500,1.32,LOCK_CANDIDATE,0.010,1318
1765651854.276479,4,btc-updown-15m-1765651500,1.35,LOCK_CANDIDATE,0.020,2697
1765651899.3119576,4,btc-updown-15m-1765651500,2.08,LOCK_CANDIDATE,0.010,2077
1765651945.046971,4,btc-updown-15m-1765651500,1.25,LOCK_CANDIDATE,0.010,1250
1765651990.0523992,4,btc-updown-15m-1765651500,1.00,LOCK_CANDIDATE,0.020,1998
1765651995.5008729,4,btc-updown-15m-1765651500,0.75,LOCK_CANDIDATE,0.030,2248
1765652000.7842739,4,btc-updown-15m-1765651500,0.84,LOCK_CANDIDATE,0.020,1678
1765652006.0919003,4,btc-updown-15m-1765651500,1.13,LOCK_CANDIDATE,0.010,1134
1765652051.1147082,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652056.1743941,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652061.5740113,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652066.9275978,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652072.2767198,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652077.663013,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652083.0648344,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652088.4284046,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652093.7735593,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652099.164495,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652104.8543508,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652110.7055457,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652116.3760512,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652121.953142,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652127.50716,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652133.0607262,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652138.5660532,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652144.116401,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652149.6055095,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652155.1774597,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652160.7154994,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652166.1140556,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652171.6183739,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652176.9978712,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652182.3288052,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652187.9130075,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652193.4251766,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652198.8986807,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652204.2150228,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652209.5091558,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
